station_name,zip,city,latitude,longitude,open_date,nearest_dist1,nearest_dist2,is_far1,is_far2,is_really_far
EASTSIDE HD DCFAST HOG,98005,Bellevue,47.630584999999996,-122.15664,,0.2180426055772776,0.2196214341653669,0,0,0
Alderwood Mall - Nordstrom,98037,Lynnwood,47.830838,-122.275122,2020-01-20,0.02658367479983648,0.21983023801171803,0,0,0
Comfort Inn & Suites,98660,Vancouver,45.6304919,-122.6676833,,0.20790187828967546,0.22099334775772358,0,0,0
MOTORPOOL PRO ARTS 1,98501,Olympia,47.038242,-122.899229,,0.17702780357877115,0.22129528834020962,0,0,0
BLOCK C LOT 8 STARBUCKS WOODI,98072,Woodinville,47.754851,-122.155601,,0.2118573749732456,0.22211859320141233,0,0,0
WOODIN CREEK WOODIN CREEK 2,98072,Woodinville,47.752026,-122.157877,,0.0022795523662854414,0.22211859320141233,0,0,0
WOODIN CREEK WOODIN CREEK 1,98072,Woodinville,47.752007,-122.157917,,0.0022795523662854414,0.2241639966005961,0,0,0
BELLEVUE X-ROADS PARK 1,98008,Bellevue,47.61822,-122.122476,,0.0762504081359733,0.22457463058546057,0,0,0
Expo Apartments,98109,Seattle,47.623279499999995,-122.354922,2016-01-25,0.1329070496339498,0.2248012122834038,0,0,0
Queen Anne Square,98119,Seattle,47.6246042,-122.3593182,,0.1061041342529726,0.2248012122834038,0,0,0
FRED MEYER - #664 Redmond,98052,Redmond,47.670707,-122.103973,,0.08001688948187856,0.22482436020487137,0,0,0
Snohomish Count - Fleet McDougall Ave.,98201,Everett,47.97208,-122.200225,,0.20231658911273523,0.22760905200328233,0,0,0
Broadway Apartments - 2nd Floor,98201,Everett,47.9752,-122.2018,,0.027820339452708627,0.22760905200328233,0,0,0
LHM HONDA STATION 01,99201,Spokane,47.653614000000005,-117.43017900000001,,0.17374885109186472,0.22849947696369388,0,0,0
Residence Inn by Marriott Seattle University Distric - Tesla Destination,98105,Seattle,47.661707,-122.31576499999998,2017-09-01,0.07029553521381389,0.2286600663716646,0,0,0
SRO ICC #1,98040,Mercer Island,47.588561,-122.238129,,0.05273316470916896,0.22971670969121902,0,0,0
TRANS SERVICES SCUE,99163,Pullman,46.729675,-117.16139299999999,,0.2180573186565661,0.23520356839555118,0,0,0
Kitsap Transit WA Harborside Parking Garage,98337,Bremerton,47.563581,-122.625317,2013-12-31,0.04246556068673497,0.23569594895212959,0,0,0
TRANS SERVICES PACCAR,99164,Pullman,46.729734,-117.156333,,0.1582850365287026,0.2403684072916663,0,0,0
Best Western Plus - Heritage Inn,98226,Bellingham,48.783478,-122.484131,2014-03-21,0.02403140898935953,0.24171319593787327,0,0,0
NBK Bremerton / N68436-B495-1,98337,Bremerton,47.560795,-122.62851699999999,2021-01-15,0.21934842504117263,0.2437947830690082,0,0,0
Bellis Fair,98226,Bellingham,48.784985,-122.48890800000001,2020-10-19,0.24171319593787327,0.24422263440621883,0,0,0
Avista Pullman,99163,Pullman,46.730022,-117.174229,,0.019560746389854434,0.24429346496966975,0,0,0
The Inn at Langley - Tesla Destination,98260,Langley,48.041286,-122.41056999999999,2016-11-01,0.10147143239015566,0.24464874366956604,0,0,0
Saratoga Inn - Tesla Destination,98260,Langley,48.039217,-122.40628500000001,2016-02-01,0.1672762331019156,0.24464874366956604,0,0,0
ES - SWM R & T CENTER 01,98409,Tacoma,47.228029,-122.499407,,0.004540033559611699,0.24491848557161155,0,0,0
University of Washington - Husky Stadium,98195,Seattle,47.648934000000004,-122.30238899999999,2020-07-24,0.24224316869442383,0.246878689651212,0,0,0
GARAGE COMMERCIAL ST 1,98225,Bellingham,48.750815,-122.47958,,0.00405566496406238,0.2491065323535653,0,0,0
ES - SWM R & T CENTER 02,98409,Tacoma,47.227967,-122.499375,,0.004540033559611699,0.24945316139019305,0,0,0
City of Tacoma - Solid Waste Management,98409,Tacoma,47.231312,-122.501372,2011-11-30,0.24491848557161155,0.24945316139019305,0,0,0
Friday Harbor Grand Bed and Breakfast,98250,Friday Harbor,48.532844,-123.021001,2017-01-01,0.07798958009223764,0.2523698644947273,0,0,0
The Outlet Collection Seattle,98001,Auburn,47.297911,-122.24762199999999,2020-08-31,0.04171772289526922,0.25238024952305466,0,0,0
GARAGE COMMERCIAL ST 2,98225,Bellingham,48.750857,-122.479518,,0.00405566496406238,0.2525386275018256,0,0,0
La Quinta Burlington,98233,Burlington,48.454081,-122.334149,,0.24566556699417716,0.25278798263483504,0,0,0
PW PARKING GLASS MUSEUM 01,98402,Tacoma,47.245934000000005,-122.43398,,0.22590738763597504,0.2535902329679809,0,0,0
"Cafaro VANCOUVER PLAZA (Vancouver, WA)",98663,Vancouver,45.649918,-122.593406,,0.24152423224910535,0.25376433268711934,0,0,0
The Terminal at Ballard,98107,Seattle,47.662343,-122.370015,2019-09-01,0.14923065196668475,0.2549280806513797,0,0,0
Snohomish County - Campus Garage,98201,Everett,47.97725,-122.206369,2011-08-01,0.0,0.25492812533041137,0,0,0
Snohomish County - Campus Garage,98201,Everett,47.97725,-122.206369,2019-03-14,0.0,0.25492812533041137,0,0,0
Bellepark East Apartments,98008,Bellevue,47.621913,-122.122271,,0.08761366537797698,0.2553137362553565,0,0,0
LNI Bellevue 120th NE,98005,Bellevue,47.61541,-122.179484,,0.18165692543676998,0.256245295138932,0,0,0
The Landing Garage,98057,Renton,47.498575,-122.20443799999998,,0.011807524959157273,0.256581389972056,0,0,0
COLLEGE HALL CROSBY HOUSE,99202,Spokane,47.669044,-117.402594,,0.18605485812314862,0.25773075325513306,0,0,0
Best Western Plus Heritage Inn - Tesla Destination,98226,Bellingham,48.783141,-122.484001,2014-03-21,0.02403140898935953,0.25776481662185374,0,0,0
Earthbox Inn and Spa,98250,Friday Harbor,48.532963,-123.01931100000002,2016-01-01,0.07798958009223764,0.2610015511561071,0,0,0
San Juan Islands Conservation District,98250,Friday Harbor,48.536489,-123.021351,2015-01-01,0.2523698644947273,0.2610015511561071,0,0,0
Obertal Inn,98826,Leavenworth,47.595741,-120.659917,2020-08-24,0.22842153749613883,0.2610483866395786,0,0,0
TRANS SERVICES DANA WEST,99163,Pullman,46.730066,-117.16908600000001,,0.24429346496966975,0.26132693620833924,0,0,0
Pullman DCFC,99163,Pullman,46.729875,-117.174581,,0.019560746389854434,0.26132693620833924,0,0,0
"Target T2290 - Renton, WA",98057,Renton,47.497292,-122.19929499999999,,0.256581389972056,0.2613823060343684,0,0,0
The Landing,98057,Renton,47.49845,-122.20461,,0.011807524959157273,0.2613823060343684,0,0,0
Discovery West Apartments,98029,Issaquah,47.5365604,-122.0205442,,0.07407919171770522,0.2635474982486128,0,0,0
BELLEVUE X-ROADS PARK 2,98008,Bellevue,47.617126,-122.12226000000001,,0.0762504081359733,0.26425637729266976,0,0,0
BELLEVUE X-ROADS CC,98008,Bellevue,47.619103,-122.127103,,0.22457463058546057,0.26425637729266976,0,0,0
GCU STATION 1,99201,Spokane,47.652783,-117.434917,,0.22849947696369388,0.2661032966612205,0,0,0
4DEGREES STATION 1,99216,Spokane,47.65593,-117.43163,,0.17374885109186472,0.2661032966612205,0,0,0
SAFEWAY STORE 3006 01,98029,Issaquah,47.540359,-122.020025,,0.2635474982486128,0.26659473265895967,0,0,0
Pybus Public Market,98801,Wenatchee,47.425375,-120.307608,2014-07-07,0.2548779087002374,0.2679493635074667,0,0,0
FHWA - Washington Division,98501,Olympia,47.041738,-122.90176299999999,2021-01-15,0.12011128315557314,0.2695213753173082,0,0,0
Kitsap Transit - Harborside Parking Garage,98337,Bremerton,47.563883000000004,-122.624526,2020-06-05,0.04246556068673497,0.2700116046785722,0,0,0
The Outlet Collection - Tesla Supercharger,98001,Auburn,47.298,-122.2485,2019-10-19,0.04171772289526922,0.2744231785273921,0,0,0
Auburn Corporate Center I,98001,Auburn,47.294466799999995,-122.2458311,,0.25238024952305466,0.2744231785273921,0,0,0
BLDG 22 CHARGER WSH STATION 1,98498,Lakewood,47.177257,-122.564307,,0.0,0.2747141484477352,0,0,0
BLDG 22 CHARGER WSH STATION 2,98498,Lakewood,47.181112,-122.565739,,0.2747141484477352,0.2747141484477352,0,0,0
Western State Hospital,98498,Lakewood,47.177257,-122.564307,,0.0,0.2747141484477352,0,0,0
TRANS SERVICES TERRELL,99163,Pullman,46.732394,-117.164374,,0.23520356839555118,0.2755806155309332,0,0,0
Pacific Northwest National Laboratory PNNL/LSB,99354,Richland,46.34923,-119.271417,2021-01-15,0.2467416081211164,0.27603816070242954,0,0,0
PSS CHARGEPOINT PSS #2 NORTH,98144,Seattle,47.595546,-122.31163000000001,,0.012092607552048553,0.27935796007397046,0,0,0
City of Seattle - Charles Street,98134,Seattle,47.594042,-122.31717900000001,2011-12-31,0.27935796007397046,0.280993771375609,0,0,0
PSS CHARGEPOINT PSS #1,98144,Seattle,47.595392,-122.311507,,0.012092607552048553,0.280993771375609,0,0,0
HOMEWOOD SUITES HOMEWOOD #1,98027,Issaquah,47.547088,-122.06533600000002,,0.07970725686339518,0.28134073621195355,0,0,0
Gold Parking Lot,98371,Puyallup,47.184778,-122.29331,,0.16883532935424664,0.2813732157931827,0,0,0
University of Washington - Portage Bay Garage,98105,Seattle,47.653046999999994,-122.313915,2020-07-24,0.25037572577356065,0.2824785276968966,0,0,0
KING COUNTY DOT TUKWILA 1,98188,Tukwila,47.459639,-122.243793,,0.0003485826297935465,0.2831227533499438,0,0,0
KING COUNTY DOT TUKWILA 2,98188,Tukwila,47.459644,-122.243792,,0.0003485826297935465,0.28322627684967344,0,0,0
WILLOWS LODGE WILLOWS #1,98072,Woodinville,47.734159000000005,-122.14704099999999,,0.003592536948324196,0.2832336347573971,0,0,0
WILLOWS LODGE WILLOWS #2,98072,Woodinville,47.734211,-122.14704099999999,,0.003592536948324196,0.28430145873318086,0,0,0
Willows Lodge - Tesla Destination,98072,Woodinville,47.732964,-122.141228,2018-11-01,0.2832336347573971,0.28430145873318086,0,0,0
Southport Garage,98056,Renton,47.502503999999995,-122.203501,2020-12-23,0.2749544895978495,0.28483992890490156,0,0,0
The Davenport Grand Hotel - Tesla Destination,99201,Spokane,47.659765,-117.417374,2015-10-01,0.1561669025161754,0.28614256673034094,0,0,0
King County - King County Van Distribution Center,98052,Redmond,47.675897,-122.091237,2011-07-15,0.28640634784811747,0.2868897003600397,0,0,0
Best Western Plus Tacoma Dome Hotel - Tesla Destination,98421,Tacoma,47.238611999999996,-122.426701,2015-12-01,0.011991826931579594,0.28916928951427456,0,0,0
Port Townsend Laundromat & Car Wash,98368,Port Townsend,48.102881,-122.800407,2015-02-01,0.0930436893165537,0.2901501296544257,0,0,0
Village at Beardslee Crossing - Tesla Supercharger,98011,Bothell,47.77,-122.19,2020-07-10,0.23113519493249243,0.29359836587835825,0,0,0
City of Tacoma - Fleet Operations,98409,Tacoma,47.225367,-122.47265,2011-11-30,0.16405328604812944,0.2936930423055725,0,0,0
The Outlet Collection Seattle - Regal Cinema,98001,Auburn,47.299413,-122.24255,2020-08-31,0.2599639365939693,0.29616830803746086,0,0,0
NBK Bremerton / N68436-B433-1,98337,Bremerton,47.559929,-122.650764,2021-01-15,0.188329243145793,0.29695301903717275,0,0,0
Pacific Northwest National Laboratory PNNL/3410,99354,Richland,46.352234,-119.275874,2021-01-15,0.15755883170794402,0.2974780155599335,0,0,0
SAMMAMISH SAMM VILLAGE #1,98074,Sammamish,47.605953,-122.03739099999999,,0.01817417135978888,0.29754582064658275,0,0,0
Oxford Suites Bellingham - Tesla Destination,98226,Bellingham,48.788433000000005,-122.487733,2016-04-01,0.24422263440621883,0.2986814649906158,0,0,0
Best Western Plus - Tacoma Dome Hotel,98421,Tacoma,47.238785,-122.426722,2015-12-01,0.011991826931579594,0.2993852880615877,0,0,0
LeMay-America's Car Museum,98421,Tacoma,47.234898,-122.42953600000001,,0.28916928951427456,0.2993852880615877,0,0,0
Swedish Medical Center Issaquah Campus,98027,Issaquah,47.536237,-122.02205390000002,,0.07407919171770522,0.30016976685612706,0,0,0
Westfield Southcenter Mall,98188,Tukwila,47.459988,-122.25908899999999,2019-09-01,0.013446988997360229,0.3061295857847719,0,0,0
Electric Vehicle Infrastructure Transportation Alliance - Moses Lake,98837,Moses Lake,47.1269,-119.28458400000001,2020-03-01,0.18035706117577321,0.3085815150102124,0,0,0
Sinkiuse Square,98837,Moses Lake,47.1293765,-119.27913670000001,,0.12966459128886362,0.3085815150102124,0,0,0
Seattle Cancer Care Alliance,98109,Seattle,47.626531,-122.32999299999999,,0.24451341027184775,0.3106367087606039,0,0,0
"Target T0627 - Tukwila, WA",98188,Tukwila,47.455711,-122.25738,,0.3061295857847719,0.3114058587792379,0,0,0
Westfield Southcenter Mall - Handicap Only,98188,Tukwila,47.460011,-122.259374,2020-01-20,0.013446988997360229,0.3114058587792379,0,0,0
The Co-Op Farm and Garden,98382,Sequim,48.079896999999995,-123.098996,2015-01-01,0.0694048207152075,0.3137188571903706,0,0,0
Multicare Health Systems,98042,Covington,47.359935,-122.103668,,0.2879368490388322,0.31544049921984135,0,0,0
"Walmart 5073 - Covington, WA",98042,Covington,47.360982,-122.11020900000001,,0.19251250579003923,0.31544049921984135,0,0,0
SAMMAMISH SAM VILLAGE #2,98074,Sammamish,47.606215,-122.037426,,0.01817417135978888,0.3157169326036895,0,0,0
SWWA JATC TRAINING CTR #1,98409,Tacoma,47.226925,-122.47528100000001,,0.16405328604812944,0.3200686733216092,0,0,0
Parklands North Creek - Building Q,98011,Bothell,47.77301,-122.18555,2019-04-01,0.29359836587835825,0.32068505304052053,0,0,0
CLOVER PARK TEC BUILDING 24 #1,98499,Lakewood,47.174795,-122.499877,,0.08493462510076127,0.32231355857685245,0,0,0
Woodside East Apartments,98008,Bellevue,47.622996,-122.12324699999999,,0.08761366537797698,0.3236878908667412,0,0,0
431004 : The Reserve at CTC,98683,Vancouver,45.618388200000005,-122.4917385,,0.12236583814610691,0.32622620387187845,0,0,0
Kitsap Mall - Dick’s Sporting Goods,98383,Silverdale,47.656979,-122.69213799999999,2019-09-01,0.20238402013541587,0.32894102412103043,0,0,0
Oxford Suites Spokane - Tesla Destination,99201,Spokane,47.663441,-117.412777,2015-11-01,0.2098275248985288,0.33245990563476496,0,0,0
Vancouver Ford,98661,Vancouver,45.650388,-122.60400700000001,2013-04-01,0.31269993003044494,0.3332541124377301,0,0,0
101 Elliott,98121,Seattle,47.619075,-122.359573,,0.31687622818635,0.33374768572172364,0,0,0
Evergreen Ford,98027,Issaquah,47.547047,-122.06363300000001,2012-10-01,0.07970725686339518,0.3339490871504989,0,0,0
DC CORRIDOR WALLYPARKDC1,98188,Seatac,47.436233,-122.29663500000001,,0.0011892939435806142,0.3351951769950854,0,0,0
Best Western Plus - Evergreen Inn and Suites,98003,Federal Way,47.313989,-122.300707,2019-06-28,0.024843070466797238,0.3362649394823834,0,0,0
DC CORRIDOR WALLYPARKDC2,98188,Seatac,47.43625,-122.29663899999998,,0.0011892939435806142,0.336354167845843,0,0,0
Columbia Tech Center -  Nautilus EE use only,98683,Vancouver,45.616749,-122.49078,,0.12236583814610691,0.33646220360390217,0,0,0
"Walgreens - Kirkland, WA #4156",98033,Kirkland,47.67881,-122.17536000000001,,0.06318225355113877,0.3370051280596869,0,0,0
ISSAQUAH CITY HALL NW #1,98027,Issaquah,47.550036999999996,-122.05793,,0.09833153643325228,0.3373764487488999,0,0,0
The Commons at Ballard,98107,Seattle,47.66996339999999,-122.3847489,,0.2018249945362402,0.337449771613756,0,0,0
Ballard Blocks - Tesla Supercharger,98107,Seattle,47.662749,-122.37544399999999,2020-12-14,0.2549280806513797,0.3394539957436657,0,0,0
FRED MEYER - #608 Ballard,98107,Seattle,47.660259,-122.369174,,0.14923065196668475,0.3394539957436657,0,0,0
Legacy Partners Commercial,98040,Mercer Island,47.60692,-122.1987223,,0.3249636285252829,0.3405542011468354,0,0,0
DC CORRIDOR N SEA COLLEGE,98103,Seattle,47.699227,-122.334626,,0.24107919525974209,0.34131974676541105,0,0,0
City of Seattle - Seattle City Light North Service Center,98103,Seattle,47.699613,-122.341922,2011-12-31,0.16569590957406685,0.34131974676541105,0,0,0
"Walgreens - Vancouver, WA #10141",98661,Vancouver,45.643374,-122.600102,,0.3421754386671351,0.3421754386671351,0,0,0
Office Park,98502,Olympia,47.027590999999994,-122.92059099999999,,0.3157372229432075,0.34232617471863624,0,0,0
Best Western Plus Bronco Inn - Tesla Supercharger,99169,Ritzville,47.1163,-118.3683,2014-06-15,0.20502623051093377,0.34325658186647645,0,0,0
Cow Creek Mercantile,99169,Ritzville,47.119482,-118.36270900000001,,0.1474990942326556,0.34325658186647645,0,0,0
Sound Ford,98057,Renton,47.47015,-122.21876499999999,2017-05-01,0.0,0.34328497204502695,0,0,0
Sound Ford,98057,Renton,47.47015,-122.21876499999999,2014-12-01,0.0,0.34328497204502695,0,0,0
The Landmark Business Office,98057,Renton,47.4654,-122.22091699999999,,0.34328497204502695,0.34328497204502695,0,0,0
Central Co-op,98122,Seattle,47.615489399999994,-122.31100690000001,,0.16387165836448647,0.34346488183019974,0,0,0
Providence Medical Group,99201,Spokane,47.662831,-117.42953600000001,2020-08-24,0.10669556842850675,0.34469255177458374,0,0,0
"Woodinville WA4-151 (Woodinville, WA)",98072,Woodinville,47.754220000000004,-122.151151,,0.2118573749732456,0.3481043400372131,0,0,0
UWB CASCADIA CC BEARDSLEE #1,98011,Bothell,47.766921,-122.19194099999999,,0.23113519493249243,0.34841094487982344,0,0,0
Bellevue Nissan,98007,Bellevue,47.580655,-122.14336399999999,2017-03-01,0.34542818625830773,0.348766427990191,0,0,0
SIA GARAGE F1,99224,Spokane,47.625091999999995,-117.53956000000001,,0.3454476128679129,0.3491316615875444,0,0,0
Hilton Bellevue - Tesla Destination,98004,Bellevue,47.607119,-122.19056200000001,2015-12-01,0.32460759248589954,0.35210977439288765,0,0,0
Best Western Plus Evergreen Inn & Suites - Tesla Destination,98003,Federal Way,47.313655,-122.30051100000001,2015-11-01,0.024843070466797238,0.3569351568295161,0,0,0
RED 160,98052,Redmond,47.674374,-122.12716699999999,,0.3358782711132919,0.3593511566444707,0,0,0
Valley Supply - Puyallup,98372,Puyallup,47.204923,-122.28824499999999,,0.3599193630735346,0.3599193630735346,0,0,0
Puyallup Nissan,98371,Puyallup,47.207367,-122.294997,2011-03-15,0.0,0.3599193630735346,0,0,0
Puyallup Nissan,98371,Puyallup,47.207367,-122.294997,2011-03-15,0.0,0.3599193630735346,0,0,0
Somerset Gardens Apartments,98007,Bellevue,47.636824,-122.14418799999999,,0.335652106238984,0.3602401869538156,0,0,0
Kitsap Transit Charleston Blvd,98312,Bremerton,47.561388,-122.65416599999999,2017-05-01,0.188329243145793,0.3608216728673662,0,0,0
FHWA - Western Federal Lands,98661,Vancouver,45.625045,-122.667377,2021-01-15,0.0440779971018246,0.36095552615127036,0,0,0
Lake Union Building,98109,Seattle,47.633992,-122.339684,,0.361813589827931,0.36226148437640554,0,0,0
531605: Park East Business Park,98052,Redmond,47.6665847,-122.0991426,,0.3539500642420064,0.36320902954977513,0,0,0
Puget Sound Energy,98409,Tacoma,47.22213,-122.478493,2011-10-15,0.3544256960413946,0.36410360604611086,0,0,0
MERCER ISLAND MI COMMUN CTR,98040,Mercer Island,47.590057,-122.22854099999999,,0.349370552721739,0.36646969438090304,0,0,0
Columbia Center Building,98684,Vancouver,45.613275,-122.50408999999999,,0.325320484389456,0.3679250889054655,0,0,0
BASKIN ROBBINS B-R #1,98502,Olympia,47.047492,-122.939544,,0.21254721123359874,0.36847932190600485,0,0,0
WSU-Riverpoint,99202,Spokane,47.661965,-117.405181,2020-06-26,0.2326718011435574,0.3688905717122423,0,0,0
Ocean5 - Tesla Destination,98335,Gig Harbor,47.306053000000006,-122.581125,2018-11-01,0.2963840851688968,0.36992956946519345,0,0,0
CLOVER PARK TEC BUILDING 24 #2,98499,Lakewood,47.175647,-122.501177,,0.08493462510076127,0.3716862900930844,0,0,0
CLOVER PARK TEC BUILDING 5,98499,Lakewood,47.176122,-122.49331699999999,,0.32231355857685245,0.3716862900930844,0,0,0
PSEJATC,98057,Renton,47.474171000000005,-122.224102,,0.37371251379224196,0.37371251379224196,0,0,0
Walgreens #3840,98166,Burien,47.470555,-122.346554,2019-11-01,0.3735422968087653,0.37387029738825345,0,0,0
OLY CITY HALL L CREIGHTON JC,98501,Olympia,47.040864,-122.89158300000001,,0.3290849763494885,0.3740146626807033,0,0,0
OLY CITY HALL OLY CITY HALL,98501,Olympia,47.044892,-122.89530400000001,,0.3290849763494885,0.37482516683130573,0,0,0
Blue Parking Lot,98371,Puyallup,47.182515,-122.291956,,0.16883532935424664,0.3750689286994216,0,0,0
Ballard Flats,98107,Seattle,47.674374799999995,-122.38785359999999,,0.337449771613756,0.37707422715458816,0,0,0
AMLI MARK 24 MARK 24 1,98107,Seattle,47.668955,-122.38880800000001,,0.2018249945362402,0.37707422715458816,0,0,0
King County - Roads Maintenance Facility,98056,Renton,47.4847291,-122.1774112,2013-06-01,0.3210641486469673,0.37812621693119736,0,0,0
Tacoma Nissan,98409,Tacoma,47.21978,-122.48576000000001,2011-03-15,0.0,0.37858576708815483,0,0,0
Tacoma Nissan,98409,Tacoma,47.21978,-122.48576000000001,2011-03-15,0.0,0.37858576708815483,0,0,0
Hotel Interurban - Tesla Destination,98188,Tukwila,47.457313,-122.25112800000001,2019-03-01,0.31314631891230116,0.37937972794349845,0,0,0
GreenPod Development,98368,Port Townsend,48.103061,-122.79414299999999,2015-02-03,0.2901501296544257,0.37970776357714126,0,0,0
John L Scott Real Estate,98368,Port Townsend,48.102409,-122.80228999999999,2015-02-01,0.0930436893165537,0.37970776357714126,0,0,0
Sequim City/ Clallam PUD,98382,Sequim,48.079887824216,-123.09749698671999,,0.0694048207152075,0.3831224181951074,0,0,0
Nikola Broadband,98382,Sequim,48.079908,-123.105772,2013-05-15,0.3137188571903706,0.3831224181951074,0,0,0
COLLEGE HALL PARKING GARAGE,99202,Spokane,47.668201,-117.39721399999999,,0.25773075325513306,0.3838278706973665,0,0,0
Gonzaga Fast,99201,Spokane,47.663105,-117.40048999999999,,0.2326718011435574,0.3838278706973665,0,0,0
Cedarbrook Lodge - Tesla Destination,98188,Seattle,47.436906,-122.28843400000001,2015-12-01,0.3872043188713153,0.3872511972661835,0,0,0
City of Seattle - North Precinct,98133,Seattle,47.702714,-122.334822,2017-04-01,0.24107919525974209,0.3896949617386101,0,0,0
AMC Loews Oak Tree 6,98133,Seattle,47.701879,-122.34308600000001,2019-09-01,0.16569590957406685,0.3896949617386101,0,0,0
Red Parking Lot,98371,Puyallup,47.185296,-122.29923600000001,,0.2813732157931827,0.39301738527364155,0,0,0
Lacey,98509,Lacey,47.042017,-122.82589899999999,,0.21496657834451474,0.3941847693284289,0,0,0
Frencken America Inc,99019,Liberty Lake,47.674738,-117.09583899999998,,0.24226573533704035,0.39496750657634583,0,0,0
Lee Johnson Kia,98033,Kirkland,47.677725,-122.182402,2015-08-01,0.3370051280596869,0.39518378193552334,0,0,0
Safeway - 12519 NE 85th St,98033,Kirkland,47.678618,-122.17403600000002,2021-03-01,0.06318225355113877,0.39518378193552334,0,0,0
Gifford Pinchot National Forest,98661,Vancouver,45.624407,-122.66735200000001,2021-01-15,0.0440779971018246,0.3977940604037544,0,0,0
Confluence Health - Stanley Building,98801,Wenatchee,47.431945,-120.323007,2020-07-02,0.07139315606849621,0.39953428528766516,0,0,0
ESSEX HIGHLANDS,98029,Issaquah,47.545075,-122.00891100000001,,0.32126559668388843,0.4034911020801438,0,0,0
Kitsap Transit - Wheaton Way Transit Center,98310,Bremerton,47.600278,-122.630556,,0.26424304738641363,0.4041591308493246,0,0,0
FACTORIA EV KAMBER ROAD,98005,Bellevue,47.586999999999996,-122.159356,,0.3239285567262199,0.404602415448561,0,0,0
Walgreens #7908,98042,Covington,47.358497,-122.11206499999999,2019-11-01,0.19251250579003923,0.4064920049861663,0,0,0
Holiday Inn Seattle-Issaquah - Tesla Destination,98027,Issaquah,47.55146,-122.057884,2018-11-01,0.09833153643325228,0.4065115838153703,0,0,0
Brookside Park Condos,98033,Kirkland,47.68192,-122.20593799999999,,0.24135603079181814,0.4085248499036284,0,0,0
Costco,98027,Issaquah,47.54894,-122.04991000000001,2018-03-01,0.38269311362445,0.41158960284674423,0,0,0
Nissan of Kirkland,98034,Kirkland,47.707294,-122.17485500000001,2016-05-01,0.0,0.4124023767521262,0,0,0
Nissan of Kirkland,98034,Kirkland,47.707294,-122.17485500000001,2016-05-01,0.0,0.4124023767521262,0,0,0
FRED MEYER - #391 Totem Lake,98034,Kirkland,47.708482000000004,-122.183522,,0.4124023767521262,0.4124023767521262,0,0,0
Legacy Villa,99019,Vista Dr,47.667043,-117.110447,,0.4128294080980676,0.41415030347510906,0,0,0
Renton City Center Parking Garage,98057,Renton,47.481246,-122.20848000000001,,0.31956547947528025,0.41884692095789267,0,0,0
Broadway Market,98102,Seattle,47.622046000000005,-122.321607,2019-09-01,0.3818050202837291,0.4221988963612574,0,0,0
COLLEGE HALL MUSIC HALL,99202,Spokane,47.668051,-117.4063,,0.18605485812314862,0.4236906691262273,0,0,0
Seattle Premium Outlets,98271,Tulalip,48.095461,-122.18689599999999,,0.2341646204004051,0.4254903702945339,0,0,0
LQ Maryville,98271,Marysville,48.09885,-122.17922,,0.2194873085603447,0.4254903702945339,0,0,0
ISD411 ADMIN CENTER 2,98029,Issaquah,47.554889,-122.04745600000001,,0.0028328743311393707,0.426712211576498,0,0,0
Lake Washington Institute of Technology,98034,Kirkland,47.704069,-122.167006,,0.4285039001041254,0.4285039001041254,0,0,0
ISD411 ADMIN CENTER 1,98029,Issaquah,47.55493,-122.047455,,0.0028328743311393707,0.42945348254334814,0,0,0
South 405 Place,98057,Renton,47.46655,-122.22995,,0.3582792525986209,0.4305582065767291,0,0,0
Kendall Yards,99201,Spokane,47.662679,-117.43181100000001,,0.10669556842850675,0.43113167978888267,0,0,0
IKEA - Seattle (East Parking),98057,Renton,47.442884,-122.22728799999999,,0.09942412051027305,0.431233236153833,0,0,0
City of Seattle - Seattle Water Ops,98134,Seattle,47.57952,-122.321401,2011-12-31,0.24895914467846408,0.4313491743565896,0,0,0
Confluence Health - Mares Building,98801,Wenatchee,47.432978000000006,-120.32296299999999,2020-07-02,0.07139315606849621,0.4318762325842048,0,0,0
IBEW Local 46,98032,Kent,47.424157,-122.25634299999999,,0.013696890069622908,0.4428040390452928,0,0,0
"531632: MR Creekside, LLC",98036,Lynnwood,47.8142359,-122.3016909,,0.3833388159726936,0.44505459165129224,0,0,0
Bill Robertson Nissan,99301,Pasco,46.236607,-119.128998,2011-03-15,0.0,0.4478884536807895,0,0,0
Bill Robertson Nissan,99301,Pasco,46.236607,-119.128998,2011-03-15,0.0,0.4478884536807895,0,0,0
Pasco,99301,Pasco,46.242178,-119.12421499999999,,0.4478884536807895,0.4478884536807895,0,0,0
Heathman Lodge - Tesla Destination,98662,Vancouver,45.65327,-122.59198400000001,2018-10-01,0.24152423224910535,0.4491773826331496,0,0,0
6th Ave #6,98020,Edmonds,47.8040624,-122.3735496,,0.3717786043310788,0.4500339080361486,0,0,0
City of Renton - City Shops,98056,Renton,47.483635,-122.170748,2017-01-12,0.3210641486469673,0.45423918606469754,0,0,0
IBEW LOCAL 46 IBEW LOCAL 46 1,98032,Kent,47.424222,-122.256619,,0.013696890069622908,0.4563538127023929,0,0,0
Equinix SE4 - Tesla Destination,98032,Kent,47.42118,-122.247979,2020-11-03,0.4428040390452928,0.4563538127023929,0,0,0
Kitsap Transit - Poulsbo Office,98370,Poulsbo,47.760292,-122.65128500000002,,0.08034553247218246,0.4583793001008952,0,0,0
THE REGENT STATION 1,98004,Bellevue,47.637039,-122.199118,,0.375084886397965,0.4600243847530618,0,0,0
